datetime,temp,feelslike,dew,humidity,precip,windspeed,winddir,visibility,conditions
2022-01-01T00:00:00,48.3,48.3,41.6,77.68,0.0,0.4,1.0,8.8,Partially cloudy
2022-01-01T01:00:00,48.9,48.9,43.2,80.38,0.0,0.2,1.0,3.9,Partially cloudy
2022-01-01T02:00:00,49.9,49.3,42.0,74.19,0.0,3.3,17.0,9.6,Partially cloudy
2022-01-01T03:00:00,48.2,48.2,39.0,70.43,0.0,0.4,357.0,9.8,Partially cloudy
2022-01-01T04:00:00,48.1,48.1,38.7,69.61,0.0,0.4,357.0,9.9,Partially cloudy
2022-01-01T05:00:00,47.2,47.2,38.4,71.43,0.0,0.2,359.0,9.9,Overcast
2022-01-01T06:00:00,47.1,47.1,35.1,62.93,0.0,0.3,359.0,9.9,Partially cloudy
2022-01-01T07:00:00,47.0,46.1,33.9,60.24,0.0,3.2,8.0,9.9,Partially cloudy
2022-01-01T08:00:00,47.2,47.2,35.0,62.6,0.0,0.1,6.0,9.9,Partially cloudy
2022-01-01T09:00:00,51.4,51.4,34.1,51.36,0.0,0.2,360.0,9.9,Clear
2022-01-01T10:00:00,56.1,56.1,35.8,46.49,0.0,0.3,7.0,9.9,Clear
2022-01-01T11:00:00,57.1,57.1,39.6,51.88,0.0,0.3,0.0,9.9,Clear
2022-01-01T12:00:00,58.1,58.1,40.6,52.11,0.0,0.3,11.0,9.9,Clear
2022-01-01T13:00:00,59.3,59.3,38.7,46.33,0.0,3.2,292.0,9.9,Clear
2022-01-01T14:00:00,61.1,61.1,38.0,42.36,0.0,4.8,79.0,9.9,Clear
2022-01-01T15:00:00,60.5,60.5,38.7,44.52,0.0,0.8,3.0,9.9,Clear
2022-01-01T16:00:00,60.2,60.2,38.0,43.61,0.0,6.1,268.0,9.9,Clear
2022-01-01T17:00:00,57.1,57.1,39.1,51.02,0.0,3.9,236.0,9.9,Clear
2022-01-01T18:00:00,54.3,54.3,42.1,63.31,0.0,0.3,352.0,9.9,Clear
2022-01-01T19:00:00,52.6,52.6,42.8,69.08,0.0,0.4,354.0,9.9,Clear
2022-01-01T20:00:00,50.6,50.6,42.3,73.14,0.0,0.3,358.0,9.9,Clear
2022-01-01T21:00:00,51.3,51.3,37.3,58.7,0.0,0.3,1.0,9.9,Clear
2022-01-01T22:00:00,49.2,49.2,34.1,55.87,0.0,0.2,2.0,9.9,Clear
2022-01-01T23:00:00,50.1,50.1,28.0,42.14,0.0,0.2,2.0,9.9,Clear
2022-01-02T00:00:00,48.1,46.4,27.8,45.09,0.0,4.4,17.0,9.9,Clear
2022-01-02T01:00:00,47.3,47.3,27.5,45.94,0.0,0.3,359.0,9.9,Clear
2022-01-02T02:00:00,46.2,45.3,28.4,49.64,0.0,3.1,360.0,9.9,Clear
2022-01-02T03:00:00,45.2,45.2,28.1,51.06,0.0,0.2,359.0,9.9,Clear
2022-01-02T04:00:00,44.3,44.3,28.8,54.24,0.0,0.3,1.0,9.9,Clear
2022-01-02T05:00:00,44.2,44.2,28.7,54.06,0.0,0.4,359.0,9.9,Clear
2022-01-02T06:00:00,45.0,43.5,24.5,44.18,0.0,3.5,1.0,9.9,Clear
2022-01-02T07:00:00,44.0,41.5,25.1,47.08,0.0,4.7,11.0,9.9,Clear
2022-01-02T08:00:00,46.3,45.3,25.0,42.96,0.0,3.2,11.0,9.9,Clear
2022-01-02T09:00:00,50.2,50.2,27.7,41.43,0.0,0.5,3.0,9.9,Clear
2022-01-02T10:00:00,55.3,55.3,24.7,30.5,0.0,1.0,50.0,9.9,Clear
2022-01-02T11:00:00,58.0,58.0,24.6,27.49,0.0,3.5,20.0,9.9,Clear
2022-01-02T12:00:00,60.3,60.3,21.0,21.67,0.0,3.8,68.0,9.9,Clear
2022-01-02T13:00:00,62.3,62.3,18.1,17.92,0.0,4.7,78.0,9.9,Clear
2022-01-02T14:00:00,63.2,63.2,16.2,15.95,0.0,3.4,351.0,9.9,Clear
2022-01-02T15:00:00,63.4,63.4,15.2,15.21,0.0,2.9,0.0,9.9,Clear
2022-01-02T16:00:00,64.0,64.0,16.8,15.97,0.0,1.4,246.0,9.9,Clear
2022-01-02T17:00:00,59.0,59.0,33.7,38.46,0.0,6.8,264.0,9.9,Clear
2022-01-02T18:00:00,55.3,55.3,36.8,49.68,0.0,1.0,343.0,9.9,Clear
2022-01-02T19:00:00,53.4,53.4,37.3,54.24,0.0,1.5,276.0,9.9,Clear
2022-01-02T20:00:00,50.6,50.6,38.1,62.01,0.0,0.8,345.0,9.9,Clear
2022-01-02T21:00:00,48.6,48.6,35.8,61.12,0.0,0.8,346.0,9.9,Clear
2022-01-02T22:00:00,48.5,48.5,32.2,53.2,0.0,0.2,320.0,9.9,Clear
2022-01-02T23:00:00,47.4,47.4,29.8,50.23,0.0,0.3,358.0,9.9,Clear
2022-01-03T00:00:00,47.2,47.2,27.6,46.22,0.0,0.2,2.0,9.9,Clear
2022-01-03T01:00:00,47.2,47.2,26.3,43.89,0.0,0.5,355.0,9.9,Clear
2022-01-03T02:00:00,46.2,46.2,26.3,45.64,0.0,0.1,5.0,9.9,Clear
2022-01-03T03:00:00,45.1,45.1,26.4,47.58,0.0,3.0,10.0,9.9,Clear
2022-01-03T04:00:00,45.0,43.7,25.5,46.1,0.0,3.2,2.0,9.9,Clear
2022-01-03T05:00:00,44.1,44.1,26.2,49.1,0.0,3.0,20.0,9.9,Clear
2022-01-03T06:00:00,44.8,43.6,24.5,44.69,0.0,3.2,8.0,9.9,Clear
2022-01-03T07:00:00,43.2,43.2,26.1,50.7,0.0,2.9,360.0,9.9,Clear
2022-01-03T08:00:00,44.3,44.3,27.2,50.78,0.0,0.2,6.0,9.9,Clear
2022-01-03T09:00:00,51.1,51.1,26.3,37.87,0.0,0.1,358.0,9.9,Clear
2022-01-03T10:00:00,56.7,56.7,24.3,28.42,0.0,0.0,270.8,9.9,Clear
2022-01-03T11:00:00,58.1,58.1,24.1,26.82,0.0,0.1,354.0,9.9,Clear
2022-01-03T12:00:00,60.3,60.3,23.9,24.58,0.0,0.6,354.0,9.9,Clear
2022-01-03T13:00:00,61.1,61.1,33.8,35.83,0.0,1.3,266.0,9.9,Clear
2022-01-03T14:00:00,60.3,60.3,35.0,38.73,0.0,3.9,277.0,9.9,Clear
2022-01-03T15:00:00,60.2,60.2,33.9,37.11,0.0,4.2,265.0,9.9,Clear
2022-01-03T16:00:00,59.1,59.1,34.1,38.82,0.0,4.3,248.0,9.9,Clear
2022-01-03T17:00:00,56.2,56.2,42.4,59.78,0.0,4.0,259.0,9.9,Clear
2022-01-03T18:00:00,53.5,53.5,44.8,72.45,0.0,0.7,341.0,9.9,Clear
2022-01-03T19:00:00,51.7,51.7,44.8,77.33,0.0,0.4,240.0,9.9,Clear
2022-01-03T20:00:00,50.5,50.5,44.8,80.86,0.0,0.6,15.0,9.9,Clear
2022-01-03T21:00:00,51.3,51.3,44.8,78.35,0.0,3.0,92.0,9.9,Clear
2022-01-03T22:00:00,50.0,50.0,43.1,77.02,0.0,0.2,4.0,9.9,Clear
2022-01-03T23:00:00,48.1,48.1,42.3,80.0,0.0,0.2,3.0,9.9,Clear
2022-01-04T00:00:00,47.2,47.2,41.1,79.26,0.0,0.2,0.0,9.9,Clear
2022-01-04T01:00:00,45.3,45.3,40.0,81.43,0.0,0.4,13.0,9.9,Clear
2022-01-04T02:00:00,44.4,44.4,39.8,83.7,0.0,0.3,350.0,9.9,Clear
2022-01-04T03:00:00,43.4,43.4,38.0,81.1,0.0,0.2,2.0,9.9,Clear
2022-01-04T04:00:00,43.5,43.5,37.1,78.14,0.0,0.0,0.0,9.9,Clear
2022-01-04T05:00:00,44.1,44.1,35.3,70.94,0.0,0.2,6.0,9.9,Clear
2022-01-04T06:00:00,43.3,43.3,35.2,72.99,0.0,0.2,5.0,9.9,Clear
2022-01-04T07:00:00,43.2,43.2,34.4,70.85,0.0,0.2,5.0,9.9,Clear
2022-01-04T08:00:00,46.3,46.3,34.5,63.35,0.0,0.3,6.0,9.9,Clear
2022-01-04T09:00:00,49.9,49.9,36.7,60.38,0.0,0.2,0.0,9.8,Clear
2022-01-04T10:00:00,53.1,53.1,38.7,57.89,0.0,0.2,351.6,9.8,Clear
2022-01-04T11:00:00,55.3,55.3,43.1,63.34,0.0,0.2,8.0,9.8,Clear
2022-01-04T12:00:00,58.0,58.0,43.7,59.0,0.0,0.3,4.0,9.9,Clear
2022-01-04T13:00:00,59.2,59.2,39.6,48.25,0.0,0.8,250.0,9.9,Clear
2022-01-04T14:00:00,61.1,61.1,42.5,50.44,0.0,0.8,343.0,9.9,Clear
2022-01-04T15:00:00,62.1,62.1,41.7,47.24,0.0,0.7,1.0,9.9,Clear
2022-01-04T16:00:00,61.1,61.1,38.3,42.92,0.0,1.3,250.0,9.9,Clear
2022-01-04T17:00:00,56.2,56.2,44.9,65.86,0.0,5.1,255.0,9.9,Clear
2022-01-04T18:00:00,53.5,53.5,46.1,76.13,0.0,0.5,347.0,9.9,Clear
2022-01-04T19:00:00,52.6,52.6,46.3,79.18,0.0,0.3,220.0,9.9,Clear
2022-01-04T20:00:00,52.4,52.4,46.3,79.73,0.0,0.2,352.0,9.9,Clear
2022-01-04T21:00:00,50.4,50.4,46.3,85.68,0.0,0.2,10.0,8.8,Clear
2022-01-04T22:00:00,50.3,50.3,46.1,85.44,0.0,0.3,130.0,8.2,Clear
2022-01-04T23:00:00,49.2,49.2,46.3,89.54,0.0,0.2,7.0,8.1,Clear
2022-01-05T00:00:00,48.3,48.3,45.1,88.53,0.0,0.3,4.0,8.1,Clear
2022-01-05T01:00:00,49.1,49.1,42.6,78.13,0.0,0.5,101.0,9.6,Clear
2022-01-05T02:00:00,47.4,47.4,42.4,82.81,0.0,0.1,359.0,8.1,Clear
2022-01-05T03:00:00,45.5,45.5,42.2,88.26,0.0,0.1,359.0,7.0,Clear
2022-01-05T04:00:00,45.3,45.3,42.1,88.54,0.0,0.0,0.0,8.1,Clear
2022-01-05T05:00:00,45.2,45.2,41.1,85.25,0.0,0.2,4.0,8.1,Clear
2022-01-05T06:00:00,44.5,44.5,41.0,87.33,0.0,0.1,3.0,7.2,Clear
2022-01-05T07:00:00,44.6,44.6,40.9,86.72,0.0,0.2,6.0,7.3,Clear
2022-01-05T08:00:00,47.5,47.5,42.0,81.26,0.0,0.3,10.0,7.2,Clear
2022-01-05T09:00:00,54.9,54.9,40.8,58.91,0.0,0.1,4.0,8.8,Clear
2022-01-05T10:00:00,58.0,58.0,42.6,56.44,0.0,0.6,18.0,7.3,Clear
2022-01-05T11:00:00,62.2,62.2,38.1,40.82,0.0,0.3,8.0,8.2,Clear
2022-01-05T12:00:00,64.3,64.3,38.9,39.06,0.0,0.4,355.0,7.2,Clear
2022-01-05T13:00:00,66.8,66.8,38.4,35.23,0.0,1.0,348.0,7.1,Clear
2022-01-05T14:00:00,66.7,66.7,43.1,42.41,0.0,5.0,256.0,7.1,Clear
2022-01-05T15:00:00,65.9,65.9,45.0,46.81,0.0,1.0,349.0,7.3,Clear
2022-01-05T16:00:00,64.9,64.9,43.7,46.16,0.0,3.6,246.0,8.9,Clear
2022-01-05T17:00:00,60.3,60.3,47.2,62.01,0.0,0.5,347.0,8.9,Clear
2022-01-05T18:00:00,57.3,57.3,48.1,71.39,0.0,0.3,358.0,9.9,Clear
2022-01-05T19:00:00,55.6,55.6,48.1,75.87,0.0,0.0,0.0,8.2,Clear
2022-01-05T20:00:00,55.3,55.3,48.1,76.75,0.0,0.3,10.0,8.2,Clear
2022-01-05T21:00:00,53.4,53.4,47.9,81.6,0.0,0.0,0.0,6.5,Clear
2022-01-05T22:00:00,51.6,51.6,47.2,84.57,0.0,0.1,359.0,6.5,Clear
2022-01-05T23:00:00,51.6,51.6,46.1,81.38,0.0,0.0,0.0,6.5,Clear
2022-01-06T00:00:00,50.4,50.4,44.2,79.31,0.0,0.3,6.0,8.6,Clear
2022-01-06T01:00:00,49.3,49.3,44.1,82.08,0.0,0.3,360.0,7.9,Clear
2022-01-06T02:00:00,49.3,49.3,43.2,79.44,0.0,0.1,6.0,8.0,Clear
2022-01-06T03:00:00,50.1,50.1,44.2,80.22,0.0,0.1,5.0,6.5,Clear
2022-01-06T04:00:00,47.4,47.4,43.2,85.5,0.0,0.2,2.0,6.6,Clear
2022-01-06T05:00:00,47.3,47.3,42.5,83.22,0.0,0.0,0.0,7.8,Clear
2022-01-06T06:00:00,46.5,46.5,41.4,82.4,0.0,0.1,7.0,7.9,Clear
2022-01-06T07:00:00,46.4,46.4,41.3,82.26,0.0,0.0,0.0,9.3,Clear
2022-01-06T08:00:00,48.3,48.3,42.4,79.92,0.0,0.4,27.0,7.7,Clear
2022-01-06T09:00:00,56.0,56.0,44.2,64.28,0.0,0.1,0.0,7.8,Clear
2022-01-06T10:00:00,60.9,60.9,43.3,52.17,0.0,0.0,174.7,8.0,Clear
2022-01-06T11:00:00,63.1,63.1,42.3,46.58,0.0,0.0,0.0,8.6,Clear
2022-01-06T12:00:00,66.1,66.1,42.3,42.02,0.0,0.3,354.0,8.8,Clear
2022-01-06T13:00:00,69.1,69.1,42.7,38.34,0.0,0.3,270.0,8.2,Clear
2022-01-06T14:00:00,70.9,70.9,46.5,41.74,0.0,0.9,347.0,8.9,Clear
2022-01-06T15:00:00,70.0,70.0,44.0,39.23,0.0,3.8,247.0,9.9,Clear
2022-01-06T16:00:00,67.8,67.8,42.5,39.88,0.0,1.1,261.0,9.8,Clear
2022-01-06T17:00:00,62.7,62.7,42.9,48.22,0.0,0.7,354.0,8.6,Clear
2022-01-06T18:00:00,59.1,59.1,44.5,58.19,0.0,0.0,0.0,9.7,Clear
2022-01-06T19:00:00,57.1,57.1,46.3,67.08,0.0,0.2,240.0,8.2,Clear
2022-01-06T20:00:00,55.4,55.4,46.3,71.42,0.0,0.3,343.0,8.0,Clear
2022-01-06T21:00:00,53.3,53.3,47.3,80.19,0.0,0.1,359.0,6.1,Clear
2022-01-06T22:00:00,50.5,50.5,47.4,89.05,0.0,0.0,0.0,4.6,Clear
2022-01-06T23:00:00,49.0,49.0,47.3,93.67,0.0,0.0,0.0,5.1,Clear
2022-01-07T00:00:00,49.2,49.2,46.4,89.97,0.0,0.0,0.0,6.2,Partially cloudy
2022-01-07T01:00:00,48.9,48.9,46.4,90.81,0.0,0.0,0.0,4.6,Partially cloudy
2022-01-07T02:00:00,51.2,51.2,48.9,92.02,0.0,0.0,0.0,3.5,Overcast
2022-01-07T03:00:00,50.8,50.8,48.7,92.52,0.0,0.2,7.0,2.4,Overcast
2022-01-07T04:00:00,51.1,51.1,49.7,95.12,0.0,0.0,0.0,0.3,Partially cloudy
2022-01-07T05:00:00,51.1,51.1,49.7,95.02,0.0,0.0,0.0,0.3,Partially cloudy
2022-01-07T06:00:00,51.1,51.1,49.7,95.07,0.0,0.0,0.0,0.4,Partially cloudy
2022-01-07T07:00:00,50.1,50.1,48.8,95.09,0.0,0.3,40.0,1.1,Partially cloudy
2022-01-07T08:00:00,50.1,50.1,48.7,94.91,0.0,0.1,352.0,1.0,Overcast
2022-01-07T09:00:00,50.3,50.3,49.0,95.42,0.0,0.5,12.0,1.1,Overcast
2022-01-07T10:00:00,51.5,51.5,48.8,90.31,0.0,0.1,0.0,2.2,Overcast
2022-01-07T11:00:00,52.4,52.4,48.8,87.48,0.0,0.5,14.0,2.1,Overcast
2022-01-07T12:00:00,53.6,53.6,48.8,83.72,0.0,3.4,123.0,2.1,Overcast
2022-01-07T13:00:00,54.4,54.4,48.1,79.18,0.0,0.5,7.0,3.1,Overcast
2022-01-07T14:00:00,55.4,55.4,48.1,76.36,0.0,3.4,262.0,2.6,Overcast
2022-01-07T15:00:00,56.2,56.2,48.9,76.43,0.0,0.4,360.0,2.2,Overcast
2022-01-07T16:00:00,56.1,56.1,48.7,76.21,0.0,1.0,17.0,2.8,Overcast
2022-01-07T17:00:00,55.2,55.2,47.9,76.49,0.0,0.6,27.0,2.7,Partially cloudy
2022-01-07T18:00:00,54.2,54.2,47.1,76.85,0.0,3.6,148.0,4.0,Overcast
2022-01-07T19:00:00,54.2,54.2,47.1,76.94,0.0,0.2,100.0,6.8,Overcast
2022-01-07T20:00:00,54.3,54.3,47.9,79.12,0.0,0.4,12.0,6.1,Overcast
2022-01-07T21:00:00,55.2,55.2,48.0,76.87,0.0,3.2,73.0,6.8,Overcast
2022-01-07T22:00:00,54.2,54.2,49.0,82.53,0.0,0.2,20.0,5.0,Overcast
2022-01-07T23:00:00,53.2,53.2,50.1,89.11,0.0,4.9,100.0,3.8,Overcast
2022-01-08T00:00:00,53.3,53.3,50.0,88.57,0.0,0.2,3.0,6.3,Overcast
2022-01-08T01:00:00,54.1,54.1,48.8,82.38,0.0,0.2,2.0,8.0,Overcast
2022-01-08T02:00:00,54.1,54.1,47.3,77.72,0.0,4.6,89.0,8.6,Overcast
2022-01-08T03:00:00,55.1,55.1,47.1,74.43,0.0,0.3,8.0,8.1,Overcast
2022-01-08T04:00:00,55.2,55.2,47.1,74.23,0.0,0.3,40.0,8.6,Overcast
2022-01-08T05:00:00,53.2,53.2,47.1,79.58,0.0,0.2,6.0,6.8,Partially cloudy
2022-01-08T06:00:00,50.3,50.3,46.2,85.55,0.0,0.0,0.0,5.2,Partially cloudy
2022-01-08T07:00:00,49.1,49.1,46.2,89.49,0.0,0.1,355.5,4.1,Clear
2022-01-08T08:00:00,50.4,50.4,46.2,85.46,0.0,0.1,0.0,3.9,Clear
2022-01-08T09:00:00,55.3,55.3,46.2,71.27,0.0,0.1,9.0,5.2,Clear
2022-01-08T10:00:00,58.9,58.9,47.0,64.57,0.0,3.5,88.0,8.8,Clear
2022-01-08T11:00:00,60.2,60.2,45.0,57.25,0.0,5.5,134.0,9.9,Clear
2022-01-08T12:00:00,60.4,60.4,44.9,56.75,0.0,0.6,337.0,9.9,Partially cloudy
2022-01-08T13:00:00,61.2,61.2,44.4,53.97,0.0,1.1,237.0,9.9,Clear
2022-01-08T14:00:00,61.2,61.2,43.6,52.19,0.0,0.8,354.0,9.9,Clear
2022-01-08T15:00:00,62.1,62.1,47.0,57.76,0.0,4.8,265.0,9.9,Clear
2022-01-08T16:00:00,61.1,61.1,47.7,61.5,0.0,1.2,276.0,9.9,Clear
2022-01-08T17:00:00,59.1,59.1,47.0,64.19,0.0,0.8,337.0,9.9,Clear
2022-01-08T18:00:00,56.3,56.3,46.3,69.2,0.0,0.6,345.0,9.9,Clear
2022-01-08T19:00:00,54.4,54.4,48.0,79.08,0.0,0.3,355.0,9.9,Clear
2022-01-08T20:00:00,53.5,53.5,48.1,81.7,0.0,0.2,357.0,7.0,Clear
2022-01-08T21:00:00,52.5,52.5,48.0,84.72,0.0,0.0,0.0,5.3,Clear
2022-01-08T22:00:00,51.6,51.6,48.0,87.47,0.0,0.3,220.0,5.3,Clear
2022-01-08T23:00:00,50.4,50.4,47.1,88.55,0.0,0.0,0.0,4.0,Clear
2022-01-09T00:00:00,51.3,51.3,46.3,82.96,0.0,0.2,4.0,6.0,Clear
2022-01-09T01:00:00,49.1,49.1,45.0,85.7,0.0,0.0,0.0,5.1,Clear
2022-01-09T02:00:00,47.5,47.5,44.1,88.17,0.0,0.1,5.0,4.2,Clear
2022-01-09T03:00:00,48.0,48.0,44.0,85.87,0.0,0.0,0.0,5.3,Clear
2022-01-09T04:00:00,48.0,48.0,43.0,82.65,0.0,0.2,3.0,6.4,Clear
2022-01-09T05:00:00,47.1,47.1,42.1,82.84,0.0,0.0,0.0,6.4,Clear
2022-01-09T06:00:00,46.9,46.9,42.0,82.97,0.0,0.3,4.0,6.4,Clear
2022-01-09T07:00:00,47.8,47.1,42.0,80.25,0.0,3.1,28.0,6.4,Clear
2022-01-09T08:00:00,48.2,48.2,42.1,79.1,0.0,0.1,6.0,6.4,Clear
2022-01-09T09:00:00,56.0,56.0,40.1,55.07,0.0,0.2,3.0,9.7,Clear
2022-01-09T10:00:00,63.0,63.0,35.5,35.89,0.0,0.2,6.0,9.9,Clear
2022-01-09T11:00:00,66.3,66.3,33.2,29.15,0.0,0.4,3.0,9.9,Clear
2022-01-09T12:00:00,70.3,70.3,29.0,21.39,0.0,0.5,15.0,9.9,Clear
2022-01-09T13:00:00,71.4,71.4,26.0,18.26,0.0,0.7,6.0,9.9,Clear
2022-01-09T14:00:00,73.4,73.4,26.8,17.63,0.0,0.3,0.0,9.9,Clear
2022-01-09T15:00:00,73.1,73.1,29.8,20.19,0.0,1.0,337.0,9.9,Clear
2022-01-09T16:00:00,73.3,73.3,28.5,19.02,0.0,1.4,246.0,9.9,Clear
2022-01-09T17:00:00,64.9,64.9,41.5,42.38,0.0,1.0,344.0,9.8,Clear
2022-01-09T18:00:00,61.0,61.0,44.1,53.73,0.0,0.9,345.0,9.9,Clear
2022-01-09T19:00:00,57.4,57.4,45.9,65.41,0.0,0.4,355.0,8.9,Clear
2022-01-09T20:00:00,56.5,56.5,49.3,77.01,0.0,0.2,2.0,6.7,Clear
2022-01-09T21:00:00,54.6,54.6,48.1,78.74,0.0,0.1,3.0,6.6,Clear
2022-01-09T22:00:00,53.5,53.5,43.6,69.09,0.0,0.2,2.0,8.8,Clear
2022-01-09T23:00:00,57.0,57.0,31.8,38.29,0.0,0.3,360.0,9.9,Clear
2022-01-10T00:00:00,56.3,56.3,29.5,35.73,0.0,0.5,2.0,9.9,Clear
2022-01-10T01:00:00,55.3,55.3,29.3,36.68,0.0,0.5,353.0,9.9,Clear
2022-01-10T02:00:00,54.2,54.2,29.1,37.97,0.0,0.2,2.0,9.9,Clear
2022-01-10T03:00:00,55.7,55.7,27.4,33.45,0.0,5.5,6.0,9.9,Clear
2022-01-10T04:00:00,52.4,52.4,28.2,39.09,0.0,2.9,18.0,9.9,Clear
2022-01-10T05:00:00,54.1,54.1,26.3,34.04,0.0,3.2,20.0,9.9,Clear
2022-01-10T06:00:00,54.2,54.2,26.3,33.8,0.0,3.6,357.0,9.9,Clear
2022-01-10T07:00:00,56.0,56.0,26.2,31.58,0.0,0.6,2.0,9.9,Clear
2022-01-10T08:00:00,55.5,55.5,27.0,33.19,0.0,3.1,36.0,9.9,Clear
2022-01-10T09:00:00,58.1,58.1,27.0,30.28,0.0,3.4,14.0,9.9,Clear
2022-01-10T10:00:00,62.1,62.1,28.1,27.43,0.0,3.2,1.0,9.9,Clear
2022-01-10T11:00:00,66.2,66.2,26.8,22.6,0.0,0.6,0.0,9.9,Clear
2022-01-10T12:00:00,70.2,70.2,26.0,18.98,0.0,0.2,1.0,9.9,Clear
2022-01-10T13:00:00,71.3,71.3,23.1,16.24,0.0,0.4,347.0,9.9,Clear
2022-01-10T14:00:00,72.3,72.3,23.0,15.61,0.0,3.7,356.0,9.9,Clear
2022-01-10T15:00:00,72.3,72.3,24.0,16.28,0.0,3.6,356.0,9.9,Clear
2022-01-10T16:00:00,69.7,69.7,26.5,19.77,0.0,0.5,340.0,9.9,Clear
2022-01-10T17:00:00,65.7,65.7,30.2,26.27,0.0,0.4,360.0,9.9,Clear
2022-01-10T18:00:00,63.7,63.7,28.5,26.38,0.0,0.3,359.0,9.9,Clear
2022-01-10T19:00:00,60.9,60.9,28.3,28.89,0.0,0.4,3.0,9.9,Clear
2022-01-10T20:00:00,58.7,58.7,29.0,32.19,0.0,0.2,1.0,9.9,Clear
2022-01-10T21:00:00,56.9,56.9,30.0,35.75,0.0,0.1,358.0,9.9,Clear
2022-01-10T22:00:00,57.6,57.6,26.8,30.57,0.0,0.3,2.0,9.9,Clear
2022-01-10T23:00:00,56.5,56.5,26.7,31.62,0.0,0.1,0.0,9.9,Clear
2022-01-11T00:00:00,55.7,55.7,25.8,31.44,0.0,3.7,32.0,9.9,Clear
2022-01-11T01:00:00,53.6,53.6,26.6,35.09,0.0,0.2,6.0,9.9,Clear
2022-01-11T02:00:00,53.4,53.4,25.0,32.99,0.0,3.1,28.0,9.9,Clear
2022-01-11T03:00:00,54.0,54.0,23.1,29.82,0.0,3.1,19.0,9.9,Clear
2022-01-11T04:00:00,53.0,53.0,23.2,31.09,0.0,2.9,28.0,9.9,Clear
2022-01-11T05:00:00,53.7,53.7,22.2,29.07,0.0,4.2,19.0,9.9,Clear
2022-01-11T06:00:00,53.4,53.4,21.8,28.91,0.0,3.3,349.0,9.9,Clear
2022-01-11T07:00:00,50.8,50.8,23.8,34.46,0.0,0.7,357.0,9.9,Clear
2022-01-11T08:00:00,55.4,55.4,24.0,29.38,0.0,0.0,0.0,9.9,Clear
2022-01-11T09:00:00,61.2,61.2,24.2,24.08,0.0,0.3,7.0,9.9,Clear
2022-01-11T10:00:00,66.1,66.1,23.1,19.43,0.0,3.4,90.0,9.9,Clear
2022-01-11T11:00:00,70.5,70.5,27.5,20.0,0.0,0.4,0.0,9.9,Clear
2022-01-11T12:00:00,73.3,73.3,25.9,17.02,0.0,0.3,3.0,9.9,Clear
2022-01-11T13:00:00,74.3,74.3,22.3,14.15,0.0,3.3,8.0,9.9,Clear
2022-01-11T14:00:00,76.2,76.2,22.0,13.18,0.0,0.4,349.0,9.9,Clear
2022-01-11T15:00:00,78.3,78.3,20.0,11.27,0.0,0.6,19.0,9.9,Clear
2022-01-11T16:00:00,77.1,77.1,20.5,11.96,0.0,0.4,2.0,9.9,Clear
2022-01-11T17:00:00,71.4,71.4,23.4,16.35,0.0,0.8,357.0,9.9,Clear
2022-01-11T18:00:00,65.7,65.7,28.7,24.86,0.0,0.2,357.0,9.9,Clear
2022-01-11T19:00:00,61.9,61.9,29.5,29.33,0.0,0.0,0.0,9.9,Clear
2022-01-11T20:00:00,60.6,60.6,30.4,31.82,0.0,0.1,355.0,9.9,Clear
2022-01-11T21:00:00,57.4,57.4,31.8,37.77,0.0,0.2,353.0,9.9,Clear
2022-01-11T22:00:00,57.9,57.9,27.4,30.97,0.0,0.4,1.0,9.9,Clear
2022-01-11T23:00:00,57.9,57.9,25.3,28.43,0.0,3.4,15.0,9.8,Clear
2022-01-12T00:00:00,57.9,57.9,22.1,24.84,0.0,0.4,358.0,9.9,Clear
2022-01-12T01:00:00,54.4,54.4,24.8,31.63,0.0,0.7,45.0,9.9,Clear
2022-01-12T02:00:00,53.1,53.1,25.3,33.79,0.0,0.3,4.0,9.9,Clear
2022-01-12T03:00:00,51.4,51.4,26.8,38.28,0.0,0.1,4.0,9.9,Clear
2022-01-12T04:00:00,49.2,49.2,27.9,43.51,0.0,0.4,346.0,9.9,Clear
2022-01-12T05:00:00,47.6,47.6,28.8,47.78,0.0,0.1,6.0,9.9,Clear
2022-01-12T06:00:00,48.3,48.3,30.5,49.99,0.0,0.2,3.0,9.9,Clear
2022-01-12T07:00:00,49.3,49.3,30.4,48.06,0.0,0.4,22.0,9.9,Clear
2022-01-12T08:00:00,53.7,53.7,28.3,37.44,0.0,3.1,12.0,8.3,Clear
2022-01-12T09:00:00,58.8,58.8,25.5,27.69,0.0,4.2,16.0,9.9,Clear
2022-01-12T10:00:00,64.3,64.3,27.0,24.25,0.0,3.1,15.0,9.9,Clear
2022-01-12T11:00:00,68.4,68.4,27.5,21.49,0.0,0.5,360.0,9.9,Clear
2022-01-12T12:00:00,71.5,71.5,25.4,17.74,0.0,0.4,359.0,9.9,Clear
2022-01-12T13:00:00,74.2,74.2,26.4,16.85,0.0,0.2,0.0,9.9,Clear
2022-01-12T14:00:00,75.4,75.4,23.8,14.54,0.0,0.5,1.0,9.9,Clear
2022-01-12T15:00:00,76.1,76.1,22.7,13.54,0.0,0.0,0.0,9.9,Clear
2022-01-12T16:00:00,73.2,73.2,32.3,22.23,0.0,1.1,341.0,9.9,Clear
2022-01-12T17:00:00,67.1,67.1,30.2,25.14,0.0,0.6,343.0,9.9,Clear
