datetime,temp,feelslike,dew,humidity,precip,windspeed,winddir,visibility,conditions
2022-01-01T00:00:00,44.8,40.3,36.0,71.0,0.0,8.3,343.0,9.9,Clear
2022-01-01T01:00:00,41.9,41.9,35.3,77.31,0.0,1.2,358.0,9.6,Clear
2022-01-01T02:00:00,41.6,39.9,35.6,79.2,0.0,3.2,122.0,9.7,Clear
2022-01-01T03:00:00,37.8,34.9,33.6,84.44,0.0,4.0,92.0,9.9,Clear
2022-01-01T04:00:00,39.2,36.5,34.8,84.14,0.0,3.9,24.0,9.9,Clear
2022-01-01T05:00:00,38.4,38.4,34.4,85.36,0.0,2.5,360.0,9.9,Clear
2022-01-01T06:00:00,38.1,38.1,34.5,86.6,0.0,0.0,0.0,9.9,Clear
2022-01-01T07:00:00,38.1,38.1,33.5,83.34,0.0,0.0,0.0,9.9,Partially cloudy
2022-01-01T08:00:00,37.0,34.2,33.0,85.32,0.0,3.7,82.0,9.9,Partially cloudy
2022-01-01T09:00:00,42.0,42.0,35.6,77.88,0.0,0.7,320.0,9.9,Partially cloudy
2022-01-01T10:00:00,46.5,45.6,37.3,69.96,0.0,3.2,97.0,9.9,Partially cloudy
2022-01-01T11:00:00,47.6,45.0,36.2,64.5,0.0,5.7,167.0,9.9,Partially cloudy
2022-01-01T12:00:00,49.0,46.3,31.2,50.07,0.0,6.4,263.0,9.9,Partially cloudy
2022-01-01T13:00:00,49.4,47.4,30.1,47.11,0.0,5.3,207.0,9.9,Partially cloudy
2022-01-01T14:00:00,49.6,47.8,31.0,48.64,0.0,4.8,265.0,9.9,Partially cloudy
2022-01-01T15:00:00,50.5,50.5,31.8,48.55,0.0,5.7,285.0,9.9,Partially cloudy
2022-01-01T16:00:00,50.4,50.4,29.7,44.81,0.0,3.7,302.0,9.9,Partially cloudy
2022-01-01T17:00:00,49.2,49.2,33.0,53.51,0.0,1.6,9.0,9.9,Partially cloudy
2022-01-01T18:00:00,47.3,47.3,29.7,50.25,0.0,1.9,24.0,9.9,Partially cloudy
2022-01-01T19:00:00,43.2,41.4,33.0,67.11,0.0,3.6,94.0,9.9,Clear
2022-01-01T20:00:00,41.0,37.5,32.1,70.36,0.0,5.2,63.0,9.9,Clear
2022-01-01T21:00:00,40.1,36.2,30.8,69.3,0.0,5.5,32.0,9.9,Clear
2022-01-01T22:00:00,41.1,41.1,30.0,64.45,0.0,2.3,89.0,9.9,Clear
2022-01-01T23:00:00,37.3,32.6,28.7,70.57,0.0,5.9,46.0,9.9,Clear
2022-01-02T00:00:00,39.2,36.2,30.0,69.3,0.0,4.2,121.0,9.9,Clear
2022-01-02T01:00:00,38.0,35.3,28.8,69.13,0.0,3.7,5.0,9.9,Clear
2022-01-02T02:00:00,36.3,36.3,29.1,75.07,0.0,2.9,54.0,9.9,Clear
2022-01-02T03:00:00,36.1,36.1,29.7,77.33,0.0,1.7,345.0,9.9,Clear
2022-01-02T04:00:00,34.7,31.4,28.3,77.39,0.0,3.8,50.0,9.9,Clear
2022-01-02T05:00:00,34.7,31.4,28.9,79.37,0.0,3.8,83.0,9.9,Clear
2022-01-02T06:00:00,35.5,35.5,29.1,77.18,0.0,1.1,348.0,9.9,Clear
2022-01-02T07:00:00,34.2,34.2,28.7,79.88,0.0,1.3,343.0,9.9,Partially cloudy
2022-01-02T08:00:00,35.0,31.7,30.0,81.97,0.0,3.8,88.0,9.9,Partially cloudy
2022-01-02T09:00:00,41.4,41.4,32.7,71.21,0.0,1.3,53.0,9.9,Partially cloudy
2022-01-02T10:00:00,45.2,45.2,33.4,63.19,0.0,0.5,90.0,9.9,Partially cloudy
2022-01-02T11:00:00,46.4,43.9,33.7,60.86,0.0,5.2,142.0,9.9,Partially cloudy
2022-01-02T12:00:00,46.7,44.2,35.4,64.42,0.0,5.2,214.0,9.9,Partially cloudy
2022-01-02T13:00:00,48.9,46.2,36.5,62.07,0.0,6.2,308.0,9.9,Partially cloudy
2022-01-02T14:00:00,51.2,51.2,37.6,59.66,0.0,9.1,310.0,9.9,Partially cloudy
2022-01-02T15:00:00,53.7,53.7,36.3,51.55,0.0,4.9,334.0,9.9,Partially cloudy
2022-01-02T16:00:00,53.1,53.1,39.9,60.56,0.0,3.9,326.0,9.9,Partially cloudy
2022-01-02T17:00:00,49.9,48.8,41.2,72.04,0.0,3.9,318.0,9.9,Partially cloudy
2022-01-02T18:00:00,48.9,48.1,41.2,74.74,0.0,3.3,125.0,9.9,Partially cloudy
2022-01-02T19:00:00,48.8,48.8,40.1,71.78,0.0,1.6,89.0,9.9,Partially cloudy
2022-01-02T20:00:00,46.9,46.9,40.4,78.17,0.0,1.3,320.0,9.9,Partially cloudy
2022-01-02T21:00:00,47.3,47.3,41.2,79.38,0.0,1.8,53.0,9.9,Partially cloudy
2022-01-02T22:00:00,47.0,45.2,42.2,83.3,0.0,4.3,70.0,9.9,Overcast
2022-01-02T23:00:00,47.5,47.5,42.0,81.26,0.0,1.8,349.0,9.9,Overcast
2022-01-03T00:00:00,47.5,47.5,42.5,82.8,0.0,1.2,348.0,9.9,Overcast
2022-01-03T01:00:00,46.7,44.8,41.7,82.83,0.0,4.4,125.0,9.9,Overcast
2022-01-03T02:00:00,45.7,45.7,41.0,83.31,0.0,0.7,43.0,9.9,Partially cloudy
2022-01-03T03:00:00,43.8,43.8,40.0,86.39,0.0,0.8,38.0,9.9,Partially cloudy
2022-01-03T04:00:00,44.9,42.1,41.1,86.44,0.0,5.1,98.0,9.9,Overcast
2022-01-03T05:00:00,45.9,43.5,41.1,83.27,0.0,4.9,84.0,9.9,Overcast
2022-01-03T06:00:00,46.5,42.9,41.1,81.39,0.0,7.2,129.0,9.9,Partially cloudy
2022-01-03T07:00:00,46.9,43.2,42.1,83.18,0.0,7.7,126.0,9.9,Overcast
2022-01-03T08:00:00,47.3,43.1,42.1,82.08,0.0,8.8,131.0,9.9,Overcast
2022-01-03T09:00:00,47.6,43.1,42.4,82.21,0.0,10.0,139.0,9.9,Overcast
2022-01-03T10:00:00,49.8,45.3,43.9,79.88,0.0,11.8,152.0,9.9,Overcast
2022-01-03T11:00:00,52.5,52.5,44.6,74.42,0.0,14.6,155.0,9.9,Partially cloudy
2022-01-03T12:00:00,53.7,53.7,45.0,72.2,0.0,13.8,151.0,9.9,Overcast
2022-01-03T13:00:00,54.3,54.3,45.9,73.21,0.0,14.4,171.0,9.9,Overcast
2022-01-03T14:00:00,54.3,54.3,46.7,75.3,0.0,17.0,164.0,9.9,Overcast
2022-01-03T15:00:00,54.0,54.0,46.9,76.86,0.0,14.5,163.0,9.7,Overcast
2022-01-03T16:00:00,53.5,53.5,47.1,78.75,0.0,14.9,156.0,9.7,Overcast
2022-01-03T17:00:00,52.7,52.7,47.1,81.11,0.0,15.0,163.0,9.5,Overcast
2022-01-03T18:00:00,52.7,52.7,47.3,81.62,0.003,14.9,160.0,9.1,"Rain, Overcast"
2022-01-03T19:00:00,51.8,51.8,47.9,86.53,0.006,14.9,160.0,8.4,"Rain, Overcast"
2022-01-03T20:00:00,51.8,51.8,48.4,88.15,0.006,12.8,157.0,6.7,"Rain, Overcast"
2022-01-03T21:00:00,51.9,51.9,49.0,89.78,0.033,10.7,175.0,5.0,"Rain, Overcast"
2022-01-03T22:00:00,52.0,52.0,49.0,89.27,0.025,12.5,170.0,7.1,"Rain, Overcast"
2022-01-03T23:00:00,52.0,52.0,49.3,90.26,0.015,10.7,153.0,4.6,"Rain, Overcast"
2022-01-04T00:00:00,52.2,52.2,49.3,89.7,0.042,11.4,164.0,2.3,"Rain, Overcast"
2022-01-04T01:00:00,51.3,51.3,49.8,94.51,0.054,11.1,138.0,2.4,"Rain, Overcast"
2022-01-04T02:00:00,51.5,51.5,50.8,97.62,0.033,7.3,130.0,6.9,"Rain, Overcast"
2022-01-04T03:00:00,51.6,51.6,50.2,94.75,0.002,7.5,138.0,9.1,"Rain, Overcast"
2022-01-04T04:00:00,52.1,52.1,50.0,92.49,0.002,10.1,145.0,9.5,"Rain, Overcast"
2022-01-04T05:00:00,52.1,52.1,50.2,93.21,0.003,8.7,151.0,6.8,"Rain, Overcast"
2022-01-04T06:00:00,51.6,51.6,50.2,94.86,0.013,6.4,136.0,7.1,"Rain, Overcast"
2022-01-04T07:00:00,52.1,52.1,51.0,95.7,0.004,6.4,133.0,4.5,"Rain, Overcast"
2022-01-04T08:00:00,51.3,51.3,51.2,99.43,0.017,6.0,145.0,3.2,"Rain, Overcast"
2022-01-04T09:00:00,51.6,51.6,51.3,98.9,0.0,4.0,106.0,3.7,Overcast
2022-01-04T10:00:00,53.0,53.0,51.7,95.34,0.0,5.3,146.0,6.2,Overcast
2022-01-04T11:00:00,54.3,54.3,52.1,92.29,0.003,4.9,158.0,8.1,"Rain, Overcast"
2022-01-04T12:00:00,53.9,53.9,52.2,94.18,0.0,4.1,258.0,7.6,Overcast
2022-01-04T13:00:00,55.5,55.5,52.6,90.04,0.0,3.9,172.0,8.9,Overcast
2022-01-04T14:00:00,56.0,56.0,52.1,86.5,0.0,0.8,345.0,8.9,Overcast
2022-01-04T15:00:00,55.6,55.6,52.1,87.96,0.0,4.6,278.0,9.9,Partially cloudy
2022-01-04T16:00:00,56.0,56.0,52.2,87.15,0.0,4.9,266.0,9.9,Partially cloudy
2022-01-04T17:00:00,54.5,54.5,51.0,87.9,0.0,6.7,307.0,9.9,Partially cloudy
2022-01-04T18:00:00,52.7,52.7,50.2,91.31,0.0,7.3,306.0,9.9,Partially cloudy
2022-01-04T19:00:00,52.5,52.5,51.0,94.47,0.0,5.8,290.0,9.9,Partially cloudy
2022-01-04T20:00:00,52.3,52.3,51.0,95.06,0.0,5.6,302.0,9.9,Partially cloudy
2022-01-04T21:00:00,53.1,53.1,50.8,92.02,0.0,4.5,293.0,9.9,Overcast
2022-01-04T22:00:00,52.3,52.3,50.0,91.78,0.0,3.9,219.0,9.9,Overcast
2022-01-04T23:00:00,53.1,53.1,49.8,88.76,0.0,3.0,232.0,9.9,Overcast
2022-01-05T00:00:00,53.2,53.2,49.8,88.34,0.0,3.9,116.0,9.9,Overcast
2022-01-05T01:00:00,51.6,51.6,49.0,90.82,0.0,3.1,194.0,6.7,Overcast
2022-01-05T02:00:00,51.5,51.5,50.0,94.76,0.0,5.2,162.0,6.7,Overcast
2022-01-05T03:00:00,51.3,51.3,49.8,94.6,0.0,5.0,167.0,9.4,Overcast
2022-01-05T04:00:00,51.1,51.1,48.8,91.97,0.0,3.4,124.0,9.1,Partially cloudy
2022-01-05T05:00:00,50.4,50.4,49.0,94.79,0.0,0.0,0.0,7.8,Overcast
2022-01-05T06:00:00,51.3,51.3,50.0,95.3,0.0,0.0,0.0,9.4,Overcast
2022-01-05T07:00:00,51.5,51.5,49.2,91.86,0.0,4.5,130.0,9.9,Overcast
2022-01-05T08:00:00,51.6,51.6,49.2,91.39,0.0,6.4,132.0,9.6,Overcast
2022-01-05T09:00:00,52.5,52.5,49.8,90.38,0.0,8.3,151.0,9.8,Overcast
2022-01-05T10:00:00,53.4,53.4,50.0,88.28,0.0,9.2,148.0,9.8,Overcast
2022-01-05T11:00:00,55.1,55.1,51.6,87.9,0.0,6.0,126.0,9.8,Overcast
2022-01-05T12:00:00,55.4,55.4,51.0,85.04,0.0,3.8,262.0,9.8,Overcast
2022-01-05T13:00:00,56.0,56.0,51.3,84.16,0.0,5.8,219.0,9.8,Partially cloudy
2022-01-05T14:00:00,56.4,56.4,52.6,87.1,0.0,6.4,345.0,9.8,Partially cloudy
2022-01-05T15:00:00,57.2,57.2,52.1,83.09,0.0,7.9,300.0,9.9,Partially cloudy
2022-01-05T16:00:00,56.5,56.5,52.9,87.78,0.0,9.0,305.0,9.9,Partially cloudy
2022-01-05T17:00:00,56.0,56.0,52.1,86.54,0.0,4.2,290.0,9.9,Partially cloudy
2022-01-05T18:00:00,54.3,54.3,51.5,89.99,0.0,5.3,286.0,9.9,Overcast
2022-01-05T19:00:00,53.8,53.8,51.8,92.67,0.0,3.8,236.0,9.9,Overcast
2022-01-05T20:00:00,54.0,54.0,52.9,96.12,0.0,0.6,336.0,9.9,Overcast
2022-01-05T21:00:00,54.6,54.6,53.1,94.58,0.0,0.0,0.0,9.9,Overcast
2022-01-05T22:00:00,54.6,54.6,52.7,93.41,0.0,1.2,355.0,9.9,Overcast
2022-01-05T23:00:00,55.0,55.0,52.9,92.81,0.0,0.5,5.0,9.7,Overcast
2022-01-06T00:00:00,54.3,54.3,52.7,94.43,0.0,3.1,327.0,9.1,Overcast
2022-01-06T01:00:00,55.1,55.1,51.9,89.03,0.0,3.5,336.0,9.9,Overcast
2022-01-06T02:00:00,54.3,54.3,51.3,89.53,0.0,5.3,319.0,9.9,Overcast
2022-01-06T03:00:00,54.3,54.3,52.1,92.11,0.0,3.1,27.0,9.9,Overcast
2022-01-06T04:00:00,54.2,54.2,51.5,90.55,0.0,3.2,49.0,9.7,Overcast
2022-01-06T05:00:00,54.0,54.0,51.9,92.78,0.0,0.6,342.0,9.6,Overcast
2022-01-06T06:00:00,54.0,54.0,51.2,90.03,0.0,0.7,360.0,9.6,Overcast
2022-01-06T07:00:00,53.8,53.8,51.2,90.68,0.0,0.0,0.0,8.7,Overcast
2022-01-06T08:00:00,53.2,53.2,51.3,93.2,0.0,0.0,0.0,5.9,Overcast
2022-01-06T09:00:00,54.0,54.0,51.9,92.63,0.0,1.3,333.0,7.1,Overcast
2022-01-06T10:00:00,53.4,53.4,51.2,92.08,0.0,3.4,86.0,8.0,Overcast
2022-01-06T11:00:00,54.0,54.0,51.2,90.03,0.0,3.0,304.0,8.2,Overcast
2022-01-06T12:00:00,54.2,54.2,51.8,91.67,0.0,4.2,304.0,8.5,Overcast
2022-01-06T13:00:00,54.2,54.2,51.2,89.6,0.0,5.7,303.0,5.4,Overcast
2022-01-06T14:00:00,54.0,54.0,51.2,90.26,0.0,6.4,299.0,5.4,Overcast
2022-01-06T15:00:00,53.2,53.2,51.2,92.75,0.0,5.8,318.0,3.5,Overcast
2022-01-06T16:00:00,53.1,53.1,50.4,90.55,0.0,9.2,300.0,4.3,Overcast
2022-01-06T17:00:00,52.4,52.4,51.0,94.92,0.0,6.1,310.0,3.6,Overcast
2022-01-06T18:00:00,52.2,52.2,50.8,94.93,0.0,6.6,318.0,3.9,Overcast
2022-01-06T19:00:00,52.2,52.2,50.8,94.93,0.0,5.7,308.0,4.8,Overcast
2022-01-06T20:00:00,52.2,52.2,50.8,94.93,0.0,4.2,279.0,5.9,Overcast
2022-01-06T21:00:00,52.1,52.1,51.8,98.96,0.0,0.6,333.0,5.1,Overcast
2022-01-06T22:00:00,51.6,51.6,50.0,94.27,0.0,4.8,225.0,2.5,Overcast
2022-01-06T23:00:00,51.6,51.6,51.0,97.84,0.0,4.6,165.0,6.1,Overcast
2022-01-07T00:00:00,51.6,51.6,51.0,97.84,0.0,5.3,184.0,7.0,Overcast
2022-01-07T01:00:00,51.5,51.5,50.8,97.62,0.0,3.7,204.0,6.3,Overcast
2022-01-07T02:00:00,52.1,52.1,50.8,95.42,0.0,5.3,159.0,7.3,Overcast
2022-01-07T03:00:00,51.3,51.3,50.0,95.21,0.01,5.0,165.0,7.0,"Rain, Partially cloudy"
2022-01-07T04:00:00,51.3,51.3,50.0,95.21,0.0,4.6,204.0,5.4,Overcast
2022-01-07T05:00:00,50.8,50.8,49.5,95.29,0.0,7.9,141.0,7.4,Partially cloudy
2022-01-07T06:00:00,50.8,50.8,49.3,94.75,0.0,5.8,143.0,8.7,Partially cloudy
2022-01-07T07:00:00,51.2,51.2,49.5,94.0,0.0,7.7,133.0,9.9,Overcast
2022-01-07T08:00:00,51.6,51.6,49.1,91.08,0.0,9.1,143.0,9.6,Overcast
2022-01-07T09:00:00,52.4,52.4,50.2,92.17,0.0,10.4,143.0,9.9,Overcast
2022-01-07T10:00:00,52.5,52.5,49.5,89.39,0.009,9.7,160.0,5.4,"Rain, Overcast"
2022-01-07T11:00:00,53.3,53.3,49.5,86.7,0.001,7.4,167.0,9.1,"Rain, Overcast"
2022-01-07T12:00:00,55.4,55.4,50.6,83.82,0.0,6.5,185.0,9.9,Overcast
2022-01-07T13:00:00,54.6,54.6,49.8,83.78,0.0,9.1,182.0,9.9,Overcast
2022-01-07T14:00:00,55.6,55.6,50.0,81.51,0.0,7.6,179.0,9.9,Overcast
2022-01-07T15:00:00,55.4,55.4,50.0,81.97,0.0,12.4,263.0,9.9,Overcast
2022-01-07T16:00:00,54.5,54.5,48.7,80.86,0.0,12.5,283.0,9.9,Partially cloudy
2022-01-07T17:00:00,53.2,53.2,47.9,82.29,0.0,8.2,271.0,9.9,Partially cloudy
2022-01-07T18:00:00,52.2,52.2,47.8,84.8,0.0,7.6,260.0,9.9,Partially cloudy
2022-01-07T19:00:00,51.3,51.3,48.4,89.75,0.0,7.0,282.0,9.9,Partially cloudy
2022-01-07T20:00:00,50.3,50.3,47.9,91.55,0.0,6.8,303.0,9.9,Partially cloudy
2022-01-07T21:00:00,50.1,50.1,46.9,88.64,0.0,6.0,304.0,9.9,Partially cloudy
2022-01-07T22:00:00,50.2,50.2,47.6,91.02,0.0,3.0,265.0,9.9,Overcast
2022-01-07T23:00:00,49.6,49.6,47.2,91.47,0.0,1.6,345.0,9.9,Overcast
2022-01-08T00:00:00,47.1,47.1,45.3,93.35,0.0,1.1,26.0,8.7,Partially cloudy
2022-01-08T01:00:00,47.6,47.6,45.3,91.45,0.0,0.5,345.0,9.9,Partially cloudy
2022-01-08T02:00:00,45.4,45.4,44.2,95.72,0.0,2.7,16.0,9.6,Partially cloudy
2022-01-08T03:00:00,45.8,45.8,44.5,95.46,0.0,0.7,340.0,9.9,Partially cloudy
2022-01-08T04:00:00,45.8,44.5,44.2,94.28,0.0,3.4,2.0,9.7,Partially cloudy
2022-01-08T05:00:00,47.2,47.2,46.4,97.1,0.0,1.1,7.0,9.9,Overcast
2022-01-08T06:00:00,45.1,43.8,43.5,94.04,0.0,3.4,49.0,9.7,Partially cloudy
2022-01-08T07:00:00,44.0,44.0,42.6,94.8,0.0,1.2,124.0,9.9,Partially cloudy
2022-01-08T08:00:00,42.6,42.6,41.8,96.89,0.0,1.7,347.0,7.8,Partially cloudy
2022-01-08T09:00:00,48.4,46.8,46.1,91.64,0.0,4.2,56.0,9.9,Partially cloudy
2022-01-08T10:00:00,51.0,51.0,46.4,84.17,0.0,2.2,38.0,9.9,Partially cloudy
2022-01-08T11:00:00,53.2,53.2,46.5,77.98,0.0,7.5,108.0,9.9,Partially cloudy
2022-01-08T12:00:00,54.5,54.5,46.0,72.85,0.0,6.9,65.0,9.9,Partially cloudy
2022-01-08T13:00:00,53.8,53.8,46.6,76.39,0.0,5.3,113.0,9.9,Partially cloudy
2022-01-08T14:00:00,53.7,53.7,46.0,75.0,0.0,7.3,191.0,9.9,Partially cloudy
2022-01-08T15:00:00,53.8,53.8,46.0,74.58,0.0,5.6,204.0,9.9,Partially cloudy
2022-01-08T16:00:00,54.0,54.0,46.1,74.59,0.0,6.1,336.0,9.9,Partially cloudy
2022-01-08T17:00:00,52.5,52.5,46.1,78.55,0.0,2.1,36.0,9.9,Partially cloudy
2022-01-08T18:00:00,50.5,50.5,45.8,83.78,0.0,3.8,267.0,9.9,Partially cloudy
2022-01-08T19:00:00,48.9,47.1,44.4,84.32,0.0,4.7,97.0,9.9,Clear
2022-01-08T20:00:00,49.6,46.5,44.6,82.8,0.0,7.6,104.0,9.9,Clear
2022-01-08T21:00:00,48.5,47.8,44.0,84.35,0.0,3.2,89.0,9.9,Clear
2022-01-08T22:00:00,47.6,45.1,43.7,86.53,0.0,5.3,120.0,9.9,Clear
2022-01-08T23:00:00,47.6,44.9,43.5,85.87,0.0,5.8,110.0,9.9,Clear
2022-01-09T00:00:00,46.5,46.5,42.5,85.96,0.0,0.8,33.0,9.9,Clear
2022-01-09T01:00:00,44.2,44.2,40.9,88.14,0.0,2.0,63.0,9.7,Clear
2022-01-09T02:00:00,45.9,43.6,42.9,89.03,0.0,4.7,108.0,9.6,Clear
2022-01-09T03:00:00,42.9,39.4,41.2,93.57,0.0,5.7,62.0,9.9,Clear
2022-01-09T04:00:00,41.9,38.1,39.9,92.62,0.0,5.8,7.0,9.9,Clear
2022-01-09T05:00:00,44.5,44.5,42.0,90.62,0.0,1.2,6.0,9.9,Clear
2022-01-09T06:00:00,44.1,40.6,41.0,88.8,0.0,6.0,80.0,9.9,Clear
2022-01-09T07:00:00,43.1,38.1,40.8,91.68,0.0,8.4,74.0,9.9,Clear
2022-01-09T08:00:00,42.8,39.6,39.7,88.77,0.0,5.2,73.0,9.1,Partially cloudy
2022-01-09T09:00:00,47.6,45.1,44.1,87.34,0.0,5.5,49.0,9.7,Partially cloudy
2022-01-09T10:00:00,51.2,51.2,44.7,78.42,0.0,4.9,89.0,9.9,Partially cloudy
2022-01-09T11:00:00,53.9,53.9,44.7,70.86,0.0,8.8,70.0,9.9,Partially cloudy
2022-01-09T12:00:00,56.3,56.3,45.0,65.56,0.0,11.4,81.0,9.9,Partially cloudy
2022-01-09T13:00:00,58.4,58.4,45.6,62.53,0.0,10.2,61.0,9.9,Partially cloudy
2022-01-09T14:00:00,60.0,60.0,45.9,59.69,0.0,10.7,51.0,9.9,Partially cloudy
2022-01-09T15:00:00,59.5,59.5,46.4,61.78,0.0,9.4,61.0,9.9,Partially cloudy
2022-01-09T16:00:00,55.0,55.0,46.2,72.11,0.0,10.1,273.0,9.9,Partially cloudy
2022-01-09T17:00:00,54.0,54.0,45.0,71.55,0.0,2.0,15.0,9.9,Partially cloudy
2022-01-09T18:00:00,51.9,51.9,45.0,77.18,0.0,8.0,77.0,9.9,Partially cloudy
2022-01-09T19:00:00,52.4,52.4,45.0,75.81,0.0,8.7,93.0,9.9,Partially cloudy
2022-01-09T20:00:00,50.5,50.5,44.3,79.26,0.0,8.4,65.0,9.7,Partially cloudy
2022-01-09T21:00:00,49.5,47.1,44.3,82.27,0.0,6.0,103.0,9.6,Partially cloudy
2022-01-09T22:00:00,46.8,44.3,42.4,84.63,0.0,5.2,28.0,9.4,Partially cloudy
2022-01-09T23:00:00,48.7,48.7,44.0,83.82,0.0,0.5,345.0,9.4,Partially cloudy
2022-01-10T00:00:00,47.4,47.4,44.0,87.84,0.0,0.6,6.0,9.6,Partially cloudy
2022-01-10T01:00:00,47.3,47.3,44.0,88.26,0.0,0.5,43.0,9.6,Partially cloudy
2022-01-10T02:00:00,47.9,44.7,44.8,88.95,0.0,7.0,129.0,9.3,Partially cloudy
2022-01-10T03:00:00,48.5,45.5,45.6,89.61,0.0,6.8,150.0,9.2,Partially cloudy
2022-01-10T04:00:00,48.8,47.0,46.5,91.74,0.0,4.8,89.0,9.2,Partially cloudy
2022-01-10T05:00:00,48.7,48.7,46.4,91.73,0.0,0.7,25.0,9.1,Partially cloudy
2022-01-10T06:00:00,48.4,47.7,46.1,91.59,0.0,3.2,32.0,9.2,Overcast
2022-01-10T07:00:00,47.6,45.0,45.3,91.55,0.0,5.7,304.0,7.1,Clear
2022-01-10T08:00:00,47.0,47.0,44.6,91.33,0.0,0.5,43.0,7.3,Partially cloudy
2022-01-10T09:00:00,50.8,50.8,48.0,90.02,0.0,4.5,160.0,7.3,Partially cloudy
2022-01-10T10:00:00,52.2,52.2,47.6,84.3,0.0,4.9,167.0,8.4,Partially cloudy
2022-01-10T11:00:00,53.7,53.7,47.9,80.77,0.0,5.6,260.0,8.1,Partially cloudy
2022-01-10T12:00:00,54.8,54.8,48.8,80.27,0.0,7.1,150.0,7.4,Partially cloudy
2022-01-10T13:00:00,55.9,55.9,47.4,73.14,0.0,5.5,279.0,9.6,Partially cloudy
2022-01-10T14:00:00,57.8,57.8,47.4,68.42,0.0,5.4,265.0,9.8,Partially cloudy
2022-01-10T15:00:00,57.6,57.6,46.3,65.94,0.0,5.7,265.0,9.7,Partially cloudy
2022-01-10T16:00:00,57.7,57.7,47.4,68.27,0.0,5.8,302.0,9.7,Partially cloudy
2022-01-10T17:00:00,56.1,56.1,46.7,70.51,0.0,3.1,328.0,9.9,Partially cloudy
2022-01-10T18:00:00,54.9,54.9,45.6,70.84,0.0,1.5,30.0,9.9,Partially cloudy
2022-01-10T19:00:00,53.5,53.5,43.8,69.5,0.0,4.9,114.0,9.9,Clear
2022-01-10T20:00:00,52.7,52.7,43.5,70.95,0.0,5.5,106.0,9.9,Clear
2022-01-10T21:00:00,51.0,51.0,41.9,71.12,0.0,1.2,12.0,9.9,Clear
2022-01-10T22:00:00,48.9,47.6,41.8,76.15,0.0,4.0,17.0,9.9,Clear
2022-01-10T23:00:00,47.8,47.8,42.0,80.35,0.0,0.8,21.0,9.9,Clear
2022-01-11T00:00:00,49.0,49.0,42.5,78.14,0.0,1.4,345.0,9.9,Partially cloudy
2022-01-11T01:00:00,47.1,47.1,42.6,84.22,0.0,1.2,18.0,9.9,Partially cloudy
2022-01-11T02:00:00,45.9,45.9,42.6,88.44,0.0,1.5,56.0,9.9,Partially cloudy
2022-01-11T03:00:00,44.2,44.2,40.0,85.15,0.0,1.0,21.0,9.9,Partially cloudy
2022-01-11T04:00:00,45.2,45.2,40.5,83.61,0.0,0.6,33.0,9.9,Partially cloudy
2022-01-11T05:00:00,44.0,44.0,39.9,85.15,0.0,0.0,0.0,9.9,Partially cloudy
2022-01-11T06:00:00,42.8,42.8,38.9,86.17,0.0,0.0,0.0,9.9,Partially cloudy
2022-01-11T07:00:00,43.7,43.7,39.8,86.22,0.0,0.0,0.0,9.9,Partially cloudy
2022-01-11T08:00:00,43.7,41.8,40.8,89.53,0.0,3.7,82.0,9.9,Partially cloudy
2022-01-11T09:00:00,49.2,48.4,44.0,82.39,0.0,3.4,141.0,9.9,Partially cloudy
2022-01-11T10:00:00,52.9,52.9,46.4,78.31,0.0,1.2,359.0,9.9,Partially cloudy
2022-01-11T11:00:00,54.5,54.5,46.0,73.12,0.0,5.3,319.0,9.9,Partially cloudy
2022-01-11T12:00:00,55.6,55.6,44.6,66.51,0.0,5.2,269.0,9.9,Partially cloudy
2022-01-11T13:00:00,55.3,55.3,45.5,69.51,0.0,5.3,272.0,9.9,Partially cloudy
2022-01-11T14:00:00,56.9,56.9,44.6,63.26,0.0,1.3,353.0,9.9,Partially cloudy
2022-01-11T15:00:00,58.5,58.5,44.6,60.0,0.0,7.5,310.0,9.9,Partially cloudy
2022-01-11T16:00:00,57.4,57.4,46.5,67.07,0.0,8.3,313.0,9.9,Partially cloudy
2022-01-11T17:00:00,57.8,57.8,45.0,62.26,0.0,6.8,308.0,9.9,Partially cloudy
2022-01-11T18:00:00,56.3,56.3,45.2,66.21,0.0,0.5,320.0,9.9,Partially cloudy
2022-01-11T19:00:00,54.3,54.3,45.3,71.5,0.0,1.0,15.0,9.9,Partially cloudy
2022-01-11T20:00:00,53.2,53.2,43.5,69.47,0.0,4.0,50.0,9.9,Partially cloudy
2022-01-11T21:00:00,53.2,53.2,41.7,64.84,0.0,0.0,0.0,9.9,Partially cloudy
2022-01-11T22:00:00,52.4,52.4,43.2,70.79,0.0,0.0,0.0,9.9,Partially cloudy
2022-01-11T23:00:00,52.3,52.3,43.3,71.25,0.0,0.0,0.0,9.9,Partially cloudy
2022-01-12T00:00:00,49.8,49.8,43.3,78.13,0.0,0.5,25.0,9.9,Partially cloudy
2022-01-12T01:00:00,48.6,47.6,43.9,83.87,0.0,3.6,323.0,9.9,Partially cloudy
2022-01-12T02:00:00,48.4,48.4,44.2,85.5,0.0,2.8,141.0,9.9,Partially cloudy
2022-01-12T03:00:00,48.7,47.4,43.6,82.52,0.0,4.0,114.0,9.9,Partially cloudy
2022-01-12T04:00:00,48.5,46.2,41.6,77.03,0.0,5.4,109.0,9.9,Partially cloudy
